entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
STMMW_33641	conserved hypothetical protein	67	Q7CPM7	100.0	100.0	02_blast_hits	strong_ortholog	Protein AaeX	aaeX STM3366	reviewed	CHARACTERIZED_reviewed
STMMW_33691	conserved hypothetical protein	197	P58630	100.0	100.0	02_blast_hits	strong_ortholog	dTTP/UTP pyrophosphatase (dTTPase/UTPase) (EC 3.6.1.9) (Nucleoside triphosphate pyrophosphatase) (Nucleotide pyrophosphatase) (Nucleotide PPase)	yhdE STM3371	reviewed	CHARACTERIZED_reviewed
STMMW_33751	conserved hypothetical protein	334	P67347	100.0	100.0	02_blast_hits	strong_ortholog	Protein-methionine-sulfoxide reductase catalytic subunit MsrP (EC 1.8.5.-)	msrP STM3377	reviewed	CHARACTERIZED_reviewed
STMMW_33791	conserved hypothetical protein	80	Q8ZLP0	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yhdT STM3381	unreviewed	GENERIC_localization_only
STMMW_33821	conserved hypothetical protein	321	P0A2R6	100.0	100.0	02_blast_hits	strong_ortholog	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	dusB STM3384	reviewed	CHARACTERIZED_reviewed
STMMW_33931	conserved hypothetical protein	85	Q8ZLN2	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	yrdB STM3400	unreviewed	GENERIC_localization_only
STMMW_33951	conserved hypothetical protein	190	Q8ZLN0	100.0	100.0	02_blast_hits	strong_ortholog	Threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaC) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaC)	tsaC rimN STM3402	reviewed	CHARACTERIZED_reviewed
STMMW_33961	conserved hypothetical protein	180	Q8ZLM9	100.0	100.0	02_blast_hits	strong_ortholog	DNA topoisomerase	yrdD STM3403	unreviewed	NAMED_function_unreviewed
STMMW_33971	conserved hypothetical protein	157	P66822	100.0	100.0	02_blast_hits	strong_ortholog	Protein Smg	smg STM3404	reviewed	CHARACTERIZED_reviewed
STMMW_33981	conserved hypothetical protein	374	Q8ZLM8	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	smf STM3405	unreviewed	TRULY_UNCHARACTERIZED
STMMW_34041	conserved hypothetical protein	89	Q8ZLM4	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3411	unreviewed	GENERIC_localization_only
STMMW_34061	conserved hypothetical protein	122	Q8ZLM2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhdN STM3413	unreviewed	GENERIC_localization_only
STMMW_34411	conserved hypothetical protein	95	Q8ZLL9	100.0	100.0	02_blast_hits	strong_ortholog	Protein TusB (tRNA 2-thiouridine synthesizing protein B)	tusB STM3449	reviewed	CHARACTERIZED_reviewed
STMMW_34421	conserved hypothetical protein	118	Q8ZLL8	100.0	100.0	02_blast_hits	strong_ortholog	Protein TusC (tRNA 2-thiouridine synthesizing protein C)	tusC STM3450	reviewed	CHARACTERIZED_reviewed
STMMW_34431	conserved hypothetical protein	128	Q8ZLL7	100.0	100.0	02_blast_hits	strong_ortholog	Sulfurtransferase TusD (EC 2.8.1.-) (tRNA 2-thiouridine synthesizing protein D)	tusD STM3451	reviewed	CHARACTERIZED_reviewed
STMMW_34441	conserved hypothetical protein	240	Q7CPL2	100.0	100.0	02_blast_hits	strong_ortholog	Regulator	yheO STM3452	unreviewed	NAMED_function_unreviewed
STMMW_34461	conserved hypothetical protein	72	Q8ZLL5	100.0	100.0	02_blast_hits	strong_ortholog	Protein SlyX	slyX STM3454	reviewed	CHARACTERIZED_reviewed
STMMW_34481	conserved hypothetical protein	66	Q7CPL1	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yheV STM3456	unreviewed	GENERIC_localization_only
STMMW_34521	conserved hypothetical protein	103	Q7CPL0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3461	unreviewed	GENERIC_localization_only
STMMW_34531	conserved hypothetical protein	355	Q8ZLL1	99.7	100.0	02_blast_hits	strong_ortholog	Hydrolase	yheT STM3462	unreviewed	NAMED_function_unreviewed
STMMW_34541	conserved hypothetical protein	72	P0A2P4	100.0	100.0	02_blast_hits	strong_ortholog	UPF0270 protein YheU	yheU STM3463	reviewed	CHARACTERIZED_reviewed
STMMW_34561	conserved hypothetical protein	134	Q8ZLK9	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yhfA STM3465	unreviewed	GENERIC_localization_only
STMMW_34621	conserved hypothetical protein	55	P37771	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein YhfG	yhfG STM3471	reviewed	TRULY_UNCHARACTERIZED
STMMW_34702	conserved hypothetical protein	60	A0A0F6AWJ5	100.0	100.0	02_blast_hits_species	strong_ortholog	Uncharacterized protein	STM14_0079 STM14_1065 STM14_2031 STM14_2198 STM14_2376 STM14_3030 STM14_3980 STM14_4190 STM14_936	unreviewed	TRULY_UNCHARACTERIZED
STMMW_34791	conserved hypothetical protein	133	Q8ZLK1	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yrfA STM3489	unreviewed	GENERIC_localization_only
STMMW_34821	conserved hypothetical protein	259	Q8ZLJ8	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	yrfD STM3492	unreviewed	GENERIC_localization_only
STMMW_34971	conserved hypothetical protein	78	Q7CPK5	100.0	100.0	02_blast_hits	strong_ortholog	Probable [Fe-S]-dependent transcriptional repressor	feoC STM3507	reviewed	CHARACTERIZED_reviewed
STMMW_34981	conserved hypothetical protein	304	Q8ZLJ0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3508	unreviewed	GENERIC_localization_only
STMMW_35011	conserved hypothetical protein	191	Q8ZLI7	100.0	100.0	02_blast_hits	strong_ortholog	Fe/S biogenesis protein NfuA	nfuA STM3511	reviewed	CHARACTERIZED_reviewed
STMMW_35061	conserved hypothetical protein	91	Q8ZLI2	100.0	100.0	02_blast_hits	strong_ortholog	mRNA interferase toxin YafQ (Endoribonuclease YafQ) (Toxin YafQ)	STM3516	unreviewed	NAMED_function_unreviewed
STMMW_35071	conserved hypothetical protein (homologue ofDnaJ: DNA damage inducible protein)	86	Q8ZLI1	100.0	100.0	02_blast_hits	strong_ortholog	Antitoxin DinJ	STM3517	unreviewed	NAMED_function_unreviewed
STMMW_35091	hypothetical protein	405	Q8ZLH9	99.8	100.0	02_blast_hits	strong_ortholog	3'-phosphate/5'-hydroxy nucleic acid ligase (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase)	rtcB STM3519	unreviewed	NAMED_function_unreviewed
STMMW_35101	conserved hypothetical protein	517	Q8ZLH8	100.0	100.0	02_blast_hits	strong_ortholog	Ribonucleoprotein related-protein	STM3521	unreviewed	NAMED_function_unreviewed
STMMW_35141	conserved hypothetical protein	108	P64251	100.0	100.0	02_blast_hits	strong_ortholog	Thiosulfate sulfurtransferase GlpE (EC 2.8.1.1)	glpE STM3525	reviewed	CHARACTERIZED_reviewed
STMMW_35161	conserved hypothetical protein	181	Q8ZLH3	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM3527	unreviewed	GENERIC_localization_only
STMMW_35331	conserved hypothetical protein	231	Q7CPK2	100.0	100.0	02_blast_hits	strong_ortholog	Quercetin 2,3-dioxygenase (EC 1.13.11.24) (Pirin-like protein YhhW)	yhhW STM3544	unreviewed	NAMED_function_unreviewed
STMMW_35371	conserved hypothetical protein	253	Q8ZLF9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3548	unreviewed	GENERIC_localization_only
STMMW_35411	hypothetical protein	138	Q8ZLF6	100.0	100.0	02_blast_hits	strong_ortholog	Outer membrane protein	yhhA STM3552	unreviewed	GENERIC_localization_only
STMMW_35541	conserved hypothetical protein	127	Q7CPJ9	100.0	100.0	02_blast_hits	strong_ortholog	PanD regulatory factor	panM panZ yhhK STM3565	reviewed	CHARACTERIZED_reviewed
STMMW_35551	hypothetical protein	44	Q7CPJ8	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3566	unreviewed	GENERIC_localization_only
STMMW_35611	conserved hypothetical protein	198	Q8ZLE8	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.171)	yhhF STM3572	unreviewed	NAMED_function_unreviewed
STMMW_35671	conserved hypothetical protein	81	P67100	100.0	100.0	02_blast_hits	strong_ortholog	Sulfur carrier protein TusA (Sulfur mediator TusA) (Sulfur transfer protein TusA) (tRNA 2-thiouridine synthesizing protein A)	tusA STM3578	reviewed	CHARACTERIZED_reviewed
STMMW_35721	conserved hypothetical protein	192	Q8ZLE2	100.0	100.0	02_blast_hits	strong_ortholog	4'-phosphopantetheinyl transferase AcpT (EC 2.7.8.7)	acpT STM3583	reviewed	CHARACTERIZED_reviewed
STMMW_35751	hypothetical ABC transporter ATP-binding protein	896	Q8ZLE0	99.9	100.0	02_blast_hits	strong_ortholog	ABC-type multidrug transport system	yhiH STM3586	unreviewed	NAMED_function_unreviewed
STMMW_35821	conserved hypothetical protein	252	Q9X6G2	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase J (EC 2.1.1.242) (16S rRNA m2G1516 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	rsmJ yhiQ STM3593	reviewed	CHARACTERIZED_reviewed
STMMW_35851	conserved hypothetical protein	280	Q7CPJ1	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA large subunit methyltransferase J (EC 2.1.1.266) (23S rRNA (adenine(2030)-N6)-methyltransferase) (23S rRNA m6A2030 methyltransferase)	yhiR rlmJ STM3596	unreviewed	NAMED_function_unreviewed
STMMW_35951	hypothetical luxR-family transcriptionalregulator	200	Q8ZLC5	100.0	100.0	02_blast_hits	strong_ortholog	Transcriptional regulator	yhjB STM3606	unreviewed	NAMED_function_unreviewed
STMMW_35961	hypothetical lysR-family transcriptionalregulator	299	Q8ZLC4	100.0	100.0	02_blast_hits	strong_ortholog	LysR family transcriptional regulator	yhjC STM3607	unreviewed	NAMED_function_unreviewed
STMMW_35981	hypothetical metabolite transport protein	440	Q8ZLC3	100.0	100.0	02_blast_hits	strong_ortholog	MFS family transport protein	yhjE STM3609	unreviewed	NAMED_function_unreviewed
STMMW_36001	conserved hypothetical protein	255	Q8ZLC1	100.0	100.0	02_blast_hits	strong_ortholog	Anti-FlhC(2)FlhD(4) factor YdiV	yhjH STM3611	unreviewed	NAMED_function_unreviewed
STMMW_36041	conserved hypothetical protein	639	Q8ZLB9	99.8	100.0	02_blast_hits	strong_ortholog	Anti-FlhC(2)FlhD(4) factor YdiV	yhjK STM3615	unreviewed	NAMED_function_unreviewed
STMMW_36091	conserved hypothetical protein	250	Q8ZLB6	100.0	100.0	02_blast_hits	strong_ortholog	Cellulose biosynthesis protein BcsQ	bcsQ STM3620	reviewed	CHARACTERIZED_reviewed
STMMW_36101	conserved hypothetical protein	67	Q7CPI9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhjR STM3621	unreviewed	GENERIC_localization_only
STMMW_36111	conserved hypothetical protein	523	Q8ZLB5	99.8	100.0	02_blast_hits	strong_ortholog	Cyclic di-GMP binding protein BcsE (Cellulose biosynthesis protein BcsE)	bcsE STM3622	reviewed	CHARACTERIZED_reviewed
STMMW_36231	conserved hypothetical protein	374	Q8ZLA7	100.0	100.0	02_blast_hits	strong_ortholog	PQQ enzyme repeat protein	STM3632	unreviewed	NAMED_function_unreviewed
STMMW_36401	conserved hypothetical protein	179	Q8ZL99	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic or exported protein	STM3650	unreviewed	GENERIC_localization_only
STMMW_36421	conserved hypothetical protein	95	Q8ZL97	100.0	100.0	02_blast_hits	strong_ortholog	Antitoxin TacA 1	tacA1 STM3652	reviewed	CHARACTERIZED_reviewed
STMMW_36571	conserved hypothetical protein	154	Q8ZL82	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yiaL STM3669	unreviewed	GENERIC_localization_only
STMMW_36581	hypothetical protein	310	Q8ZL81	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein STM3670	STM3670	reviewed	TRULY_UNCHARACTERIZED
STMMW_36671	conserved hypothetical protein	651	Q8ZL73	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3679	unreviewed	GENERIC_localization_only
STMMW_36761	hypothetical protein	69	Q8ZL66	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein YibT	yibT STM3688	reviewed	TRULY_UNCHARACTERIZED
STMMW_36771	conserved hypothetical protein	120	Q7CPH9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yibL STM3689	unreviewed	GENERIC_localization_only
STMMW_37091	conserved hypothetical protein	77	P40824	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein YibR	yibR STM3720	reviewed	TRULY_UNCHARACTERIZED
STMMW_37191	conserved hypothetical protein	407	Q8ZL47	100.0	100.0	02_blast_hits	strong_ortholog	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	dfp coaBC STM3730	unreviewed	NAMED_function_unreviewed
STMMW_37241	conserved hypothetical protein	287	Q7CPH3	100.0	100.0	02_blast_hits	strong_ortholog	Probable endoribonuclease YicC (EC 3.1.26.-)	yicC STM3735	reviewed	CHARACTERIZED_reviewed
STMMW_37401	hypothetical protein	114	Q8ZL34	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3752	unreviewed	GENERIC_localization_only
STMMW_37451	conserved hypothetical protein	205	H9L4B9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	rmbA STM3756	unreviewed	GENERIC_localization_only
STMMW_37551	conserved hypothetical protein	313	Q8ZL29	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3766	unreviewed	GENERIC_localization_only
STMMW_37561	conserved hypothetical protein	247	Q8ZL28	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3767	unreviewed	GENERIC_localization_only
STMMW_37661	conserved hypothetical protein	119	Q8ZL23	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3777	unreviewed	GENERIC_localization_only
STMMW_37801	hypothetical protein	337	Q8ZL16	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3791	unreviewed	GENERIC_localization_only
STMMW_37861	conserved hypothetical protein	31	Q8KNN5	100.0	100.0	02_blast_hits	strong_ortholog	YsdA	ysdA STM3797a	unreviewed	NAMED_function_unreviewed
STMMW_37901	hypothetical protein	361	Q8ZL11	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	STM3799	unreviewed	GENERIC_localization_only
STMMW_37941	conserved hypothetical protein	176	Q8ZL07	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yidF STM3803	unreviewed	GENERIC_localization_only
STMMW_38161	conserved hypothetical protein	281	Q8ZKY8	100.0	100.0	02_blast_hits	strong_ortholog	Sugar phosphatase YidA (EC 3.1.3.23)	yidA STM3831	unreviewed	NAMED_function_unreviewed
STMMW_38261	conserved hypothetical protein	85	P0A8C9	100.0	100.0	02_blast_hits	strong_ortholog	Putative membrane protein insertion efficiency factor	yidD STM3841	reviewed	CHARACTERIZED_reviewed
STMMW_38301	hypothetical protein	320	Q9FDH7	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM3845	unreviewed	GENERIC_localization_only
STMMW_38341	conserved hypothetical protein	251	Q7CPE8	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yieE STM3849	unreviewed	GENERIC_localization_only
STMMW_38351	conserved hypothetical protein	194	Q8ZKX9	100.0	100.0	02_blast_hits	strong_ortholog	Quinone reductase (EC 1.6.5.2) (Chromate reductase) (NAD(P)H dehydrogenase (quinone))	yieF STM3850	unreviewed	NAMED_function_unreviewed
STMMW_38451	conserved hypothetical protein	585	Q8ZKX2	100.0	100.0	02_blast_hits	strong_ortholog	Dipeptide/oligopeptide/nickel ABC-type transport systems	STM3860	unreviewed	NAMED_function_unreviewed
STMMW_38621	conserved hypothetical protein	466	Q8ZKW3	100.0	100.0	02_blast_hits	strong_ortholog	Regulatory protein ViaA (VWA interacting with AAA+ ATPase)	viaA STM3878	reviewed	CHARACTERIZED_reviewed
STMMW_38631	conserved hypothetical protein	498	Q8ZKW2	100.0	100.0	02_blast_hits	strong_ortholog	Regulatory ATPase RavA (EC 3.6.1.-) (Regulatory ATPase variant A)	ravA STM3879	reviewed	CHARACTERIZED_reviewed
STMMW_38741	conserved hypothetical protein	112	Q7CPD8	100.0	100.0	02_blast_hits	strong_ortholog	Macrodomain Ori protein	maoP yifE STM3898 STMD1.96	reviewed	CHARACTERIZED_reviewed
STMMW_38811	conserved hypothetical protein	105	Q9L6S7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3906	unreviewed	GENERIC_localization_only
STMMW_38821	conserved hypothetical protein	113	Q9L6S6	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3907	unreviewed	GENERIC_localization_only
STMMW_39021	conserved hypothetical protein	359	Q9L6Q8	99.7	100.0	02_blast_hits	strong_ortholog	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase (EC 2.4.1.325) (4-alpha-L-fucosyltransferase) (TDP-Fuc4NAc:lipid II Fuc4NAc transferase) (Fuc4NAc transferase)	wecF rffT STM3927 STMD1.63	reviewed	CHARACTERIZED_reviewed
STMMW_39131	conserved hypothetical protein	120	Q9L6P9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3942	unreviewed	GENERIC_localization_only
STMMW_39191	conserved hypothetical protein	235	P55886	99.6	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein YigA	yigA STM3948 STMD1.42	reviewed	TRULY_UNCHARACTERIZED
STMMW_39211	conserved hypothetical protein	238	Q9L6P4	100.0	100.0	02_blast_hits	strong_ortholog	Hydrolase of the HAD superfamily	yigB STM3950	unreviewed	NAMED_function_unreviewed
STMMW_39271	conserved hypothetical protein	161	P0A1U0	100.0	96.3	02_blast_hits	strong_ortholog	Medium/long-chain acyl-CoA thioesterase YigI (EC 3.1.2.20)	yigI STM3956 STMD1.34	reviewed	CHARACTERIZED_reviewed
STMMW_39331	conserved hypothetical protein	266	Q9L6N4	100.0	100.0	02_blast_hits	strong_ortholog	Phosphosugar phosphatase YigL (EC 3.1.3.23) (EC 3.1.3.74) (Pyridoxal phosphate/pyridoxine phosphate phosphatase YigL)	yigL STM3962	unreviewed	NAMED_function_unreviewed
STMMW_39421	conserved hypothetical protein	201	Q9L6M5	100.0	100.0	02_blast_hits	strong_ortholog	Ubiquinone biosynthesis accessory factor UbiJ	ubiJ yigP STM3971	reviewed	CHARACTERIZED_reviewed
STMMW_39491	conserved hypothetical protein	492	Q9L6M0	100.0	100.0	02_blast_hits	strong_ortholog	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98) (Polyprenyl p-hydroxybenzoate decarboxylase)	ubiD STM3978 STMD1.11	reviewed	CHARACTERIZED_reviewed
STMMW_39551	conserved hypothetical protein	204	Q9L6L3	99.5	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yigZ STM3985	unreviewed	GENERIC_localization_only
STMMW_39601	conserved hypothetical protein	89	Q7CPD3	100.0	100.0	02_blast_hits	strong_ortholog	Protein YihD	yihD STM3995	unreviewed	NAMED_function_unreviewed
STMMW_39611	conserved hypothetical protein	328	Q8ZKU8	100.0	100.0	02_blast_hits	strong_ortholog	Serine/threonine protein kinase RdoA (EC 2.7.11.1) (Serine/threonine-protein kinase SrkA) (Stress response kinase A)	rdoA srkA STM3996	reviewed	CHARACTERIZED_reviewed
STMMW_39661	hypothetical protein	74	Q7CPD1	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4002	unreviewed	GENERIC_localization_only
STMMW_39671	conserved hypothetical protein	167	P0A2N8	97.7	102.4	02_blast_hits	strong_ortholog	Der GTPase-activating protein YihI	yihI STM4003	reviewed	CHARACTERIZED_reviewed
STMMW_39721	conserved hypothetical protein	142	Q8ZKU6	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4008	unreviewed	GENERIC_localization_only
STMMW_39741	conserved hypothetical protein	244	Q8ZKU5	100.0	100.0	02_blast_hits	strong_ortholog	Hydrolase	STM4010	unreviewed	NAMED_function_unreviewed
STMMW_39751	hypothetical protein	292	Q8ZKU4	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4011	unreviewed	GENERIC_localization_only
STMMW_39771	hypothetical protein	291	Q8ZKU2	100.0	100.0	02_blast_hits	strong_ortholog	Membrane-associated metal-dependent hydrolase	STM4013	unreviewed	NAMED_function_unreviewed
STMMW_39781	conserved hypothetical protein	341	Q8ZKU1	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	STM4014	unreviewed	GENERIC_localization_only
STMMW_39791	hypothetical protein	282	Q8ZKU0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4015	unreviewed	GENERIC_localization_only
STMMW_39841	conserved hypothetical protein	285	Q8ZKT8	100.0	100.0	02_blast_hits	strong_ortholog	Aldose-1-epimerase	yihR STM4020	unreviewed	NAMED_function_unreviewed
STMMW_39851	conserved hypothetical protein	413	Q8ZKT7	100.0	100.0	02_blast_hits	strong_ortholog	Sulfoquinovose isomerase (SQ isomerase) (EC 5.3.1.31) (Sulfoquinovose-sulfofructose isomerase) (SQ-SF isomerase)	yihS STM4021	reviewed	CHARACTERIZED_reviewed
STMMW_39921	conserved hypothetical protein	145	P58533	100.0	100.0	02_blast_hits	strong_ortholog	D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (Gly-tRNA(Ala) deacylase)	dtd STM4028	reviewed	CHARACTERIZED_reviewed
STMMW_39941	conserved hypothetical protein	148	Q8ZKT4	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4030	unreviewed	GENERIC_localization_only
STMMW_39951	conserved hypothetical protein	103	Q8ZKT3	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4031	unreviewed	GENERIC_localization_only
STMMW_40081	conserved hypothetical protein	104	Q7CPC4	100.0	100.0	02_blast_hits	strong_ortholog	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM STM4043	reviewed	CHARACTERIZED_reviewed
STMMW_40211	conserved hypothetical protein	250	Q8ZKR8	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yiiM STM4056	unreviewed	GENERIC_localization_only
STMMW_40221	hypothetical protein	131	Q8ZKR7	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4057	unreviewed	GENERIC_localization_only
STMMW_40341	conserved hypothetical protein	54	Q8ZKQ9	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	STM4069	unreviewed	GENERIC_localization_only
STMMW_40361	conserved hypothetical protein	88	Q8ZKQ7	100.0	100.0	02_blast_hits	strong_ortholog	Mannose-6-phosphate isomerase	STM4071	unreviewed	NAMED_function_unreviewed
STMMW_40441	conserved hypothetical protein	109	Q8ZKP9	100.0	88.1	02_blast_hits	strong_ortholog	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase (EC 5.3.1.32) (Autoinducer 2-degrading protein LsrG) (AI-2-degrading protein LsrG) (Phospho-(S)-4,5-dihydroxy-2,3-pentanedione isomerase) (Phospho-AI-2 isomerase)	lsrG STM4079	reviewed	CHARACTERIZED_reviewed
STMMW_40531	conserved hypothetical protein	79	Q8ZKP1	100.0	100.0	02_blast_hits	strong_ortholog	Cell division protein ZapB	zapB STM4088	reviewed	CHARACTERIZED_reviewed
STMMW_40621	hypothetical protein	220	Q8ZKN7	100.0	100.0	02_blast_hits	strong_ortholog	Outer membrane lipoprotein	STM4097	unreviewed	GENERIC_localization_only
STMMW_40691	conserved hypothetical protein	374	Q8ZKN2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4103	unreviewed	GENERIC_localization_only
STMMW_40701	conserved hypothetical protein	518	Q8ZKN1	100.0	100.0	02_blast_hits	strong_ortholog	5'-nucleotidase	STM4104	unreviewed	NAMED_function_unreviewed
STMMW_40731	conserved hypothetical protein	207	Q8ZKN0	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	yijF STM4107	unreviewed	GENERIC_localization_only
STMMW_41091	conserved hypothetical protein	114	Q9L9J5	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4156	unreviewed	GENERIC_localization_only
STMMW_41101	conserved hypothetical protein	336	Q9L9J3	100.0	100.0	02_blast_hits	strong_ortholog	Protein-arginine N-acetylglucosaminyltransferase SseK1 (Arginine GlcNAcyltransferase SseK1) (EC 2.4.1.-) (Salmonella secreted effector K1)	sseK1 STM4157 STMF1.17	reviewed	CHARACTERIZED_reviewed
STMMW_41111	conserved hypothetical protein	62	Q9L9J2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4158	unreviewed	GENERIC_localization_only
STMMW_41191	conserved hypothetical protein	257	Q9L9I5	100.0	100.0	02_blast_hits	strong_ortholog	NAD-capped RNA hydrolase NudC (DeNADding enzyme NudC) (EC 3.6.1.-) (NADH pyrophosphatase) (EC 3.6.1.22)	nudC STM4166 STMF1.20	reviewed	CHARACTERIZED_reviewed
STMMW_41221	conserved hypothetical protein	196	P0A1U4	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein YjaG	yjaG STM4169 STMF1.23	reviewed	TRULY_UNCHARACTERIZED
STMMW_41241	conserved hypothetical protein	230	Q9L9I1	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yjaH STM4171	unreviewed	GENERIC_localization_only
STMMW_41351	conserved hypothetical protein	144	Q8ZKL3	99.3	93.8	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4186	unreviewed	GENERIC_localization_only
STMMW_41401	hypothetical protein	33	Q8ZKL2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4191	unreviewed	GENERIC_localization_only
STMMW_41411	conserved hypothetical protein of unknownfuncion	179	Q7CPB7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4192	unreviewed	GENERIC_localization_only
STMMW_41431	conserved hypothetical protein	99	Q7CPB6	100.0	90.9	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjbD STM4194	unreviewed	GENERIC_localization_only
STMMW_41441	hypothetical protein	313	Q8ZKL0	100.0	100.0	02_blast_hits	strong_ortholog	Pantothenate precursors transporter PanS	panS STM4195	reviewed	CHARACTERIZED_reviewed
STMMW_41461	hypothetical protein	96	Q8ZKK8	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4197	unreviewed	GENERIC_localization_only
STMMW_41471	hypothetical protein	151	Q8ZKK7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4198	unreviewed	GENERIC_localization_only
