entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
A1S_1966	hypothetical protein	161	V5VCB2	100.0	100.0	02_blast_hits	strong_ortholog	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ ABUW_1744	unreviewed	NAMED_function_unreviewed
A1S_1967	hypothetical protein	356	V5VDY4	100.0	100.0	02_blast_hits	strong_ortholog	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.191)	lpxD ABUW_1743	unreviewed	NAMED_function_unreviewed
A1S_1976	hypothetical protein	447	B2I330	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal protein uS12 methylthiotransferase RimO (uS12 MTTase) (uS12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein uS12 (aspartate-C(3))-methylthiotransferase) (Ribosome maturation factor RimO)	rimO ACICU_02099	reviewed	CHARACTERIZED_reviewed
A1S_1981	hypothetical protein	174	A0A7U3Y8Q3	98.3	100.0	02_blast_hits	strong_ortholog	Protein tyrosine phosphatase family protein	AB57_2328	unreviewed	NAMED_function_unreviewed
A1S_3749	hypothetical protein	48					no_ortholog				NO_ORTHOLOG
A1S_1985	hypothetical protein	163	V5VC25	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1725	unreviewed	TRULY_UNCHARACTERIZED
A1S_3750	hypothetical protein	98	A0ABX6CGQ2	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02327	unreviewed	TRULY_UNCHARACTERIZED
A1S_1989	hypothetical protein	116	A0ABX6CH61	98.3	100.0	02_blast_hits	strong_ortholog	Sulfurtransferase complex subunit TusC	FQU82_02331	unreviewed	NAMED_function_unreviewed
A1S_1990	hypothetical protein	94	A0A7U3Y8U3	100.0	100.0	02_blast_hits	strong_ortholog	DsrH like protein	AB57_2338	unreviewed	NAMED_function_unreviewed
A1S_1994	hypothetical protein	160	A0A7U3Y8N6	100.0	100.0	02_blast_hits	strong_ortholog	Transcriptional regulator	AB57_2341	unreviewed	NAMED_function_unreviewed
A1S_1996	hypothetical protein	307	A0ABX6CGU6	99.7	100.0	02_blast_hits	strong_ortholog	MoaB/Mog domain-containing protein	FQU82_02338	unreviewed	NAMED_function_unreviewed
A1S_1998	hypothetical protein	84	V5VC14	100.0	100.0	02_blast_hits	strong_ortholog	ThiS family protein (Molybdopterin synthase sulfur carrier subunit) (Thiamine biosynthesis protein ThiS)	A7M90_01945 APD06_12235 APD33_05710 AUO97_17890 B9X95_01385 C5U34_06455 CBE85_15825 CPI82_05460 CV954_007635 DOL94_17635 FJU42_15500 G3N53_05430 GNY86_22780 IHV20_10890 IHV20_21055 J6E47_08175 MKP18_002230 P9867_010700 P9867_14140 SAMEA104305318_03234	unreviewed	NAMED_function_unreviewed
A1S_3751	hypothetical protein	28	A0ABX6CIW2	92.6	96.4	02_blast_hits	strong_ortholog	GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A)	moaA FQU82_02341	unreviewed	NAMED_function_unreviewed
A1S_2000	hypothetical protein	757	A0A7U3Y8W1	95.9	100.0	02_blast_hits	strong_ortholog	Dehydrogenase	AB57_2349	unreviewed	NAMED_function_unreviewed
A1S_3752	hypothetical protein	35					no_ortholog				NO_ORTHOLOG
A1S_3753	hypothetical protein	235					no_ortholog				NO_ORTHOLOG
A1S_2014	hypothetical protein	260	A0A7U4DFV0	63.5	76.9	02_blast_hits	weak_ortholog	Abasic site processing protein (EC 3.4.-.-)	AB57_1307	unreviewed	NAMED_function_unreviewed
A1S_3754	hypothetical protein	122					no_ortholog				NO_ORTHOLOG
A1S_3755	hypothetical protein	91	A0A7U4DFQ9	36.3	100.0	02_blast_hits	weak_ortholog	Holin	AB57_1299	unreviewed	NAMED_function_unreviewed
A1S_2017	hypothetical protein	1102	R4LBW5	98.4	100.0	02_blast_hits	strong_ortholog	Putative bacteriophage protein	MRSN3942C17_050	unreviewed	NAMED_function_unreviewed
A1S_3757	hypothetical protein	120	R4L424	100.0	100.0	02_blast_hits	strong_ortholog	Putative bacteriophage protein	APD06_09275 AUO97_18010 CBE85_19735 F2P40_21045 J6E47_08030 MRSN3942C17_040	unreviewed	NAMED_function_unreviewed
A1S_3756	hypothetical protein	29					no_ortholog				NO_ORTHOLOG
A1S_3758	hypothetical protein	132	R4LBV8	97.0	100.0	02_blast_hits	strong_ortholog	Putative bacteriophage protein	MRSN3942C17_020	unreviewed	NAMED_function_unreviewed
A1S_3759	hypothetical protein	120	A0A7U3Y7M7	65.5	99.2	02_blast_hits	weak_ortholog	Lipoprotein	AB57_3206	unreviewed	NAMED_function_unreviewed
A1S_2019	hypothetical protein	134	B2C6U1	66.7	98.5	02_blast_hits	weak_ortholog	HicB-like antitoxin of toxin-antitoxin system domain-containing protein		unreviewed	NAMED_function_unreviewed
A1S_2020	hypothetical protein	60					no_ortholog				NO_ORTHOLOG
A1S_3760	hypothetical protein	171	A0A7U3Y973	98.2	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_2686	unreviewed	TRULY_UNCHARACTERIZED
A1S_2021	hypothetical protein	305	A0A7U4DH63	94.1	100.0	02_blast_hits	strong_ortholog	Phage tail protein	AB57_2687 AB57_3211	unreviewed	NAMED_function_unreviewed
A1S_3761	hypothetical protein	117	A0ABX6CIP2	95.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02669	unreviewed	TRULY_UNCHARACTERIZED
A1S_3762	hypothetical protein	72	A0ABX6CDH2	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_01124	unreviewed	TRULY_UNCHARACTERIZED
A1S_2023	hypothetical protein	132	A0ABX6CDC6	88.6	100.0	02_blast_hits	weak_ortholog	Prophage PSSB64-02	FQU82_01123	unreviewed	NAMED_function_unreviewed
A1S_3763	hypothetical protein	135	A0A7U4DHX5	95.5	99.3	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_2693	unreviewed	TRULY_UNCHARACTERIZED
A1S_3764	hypothetical protein	129	A0A7U4DHZ6	97.7	100.0	02_blast_hits	strong_ortholog	DUF1320 domain-containing protein	AB57_2695	unreviewed	NAMED_function_unreviewed
A1S_3765	hypothetical protein	221	A0A7U3Y845	97.3	100.0	02_blast_hits	strong_ortholog	Stress-responsive nuclear envelope protein	AB57_2696	unreviewed	NAMED_function_unreviewed
A1S_2025	hypothetical protein	173	A0A7U4DH82	99.4	100.0	02_blast_hits	strong_ortholog	Phage capsid protein	AB57_2697	unreviewed	NAMED_function_unreviewed
A1S_2026	hypothetical protein	75	A0A7U4DH82	91.3	92.0	02_blast_hits	strong_ortholog	Phage capsid protein	AB57_2697	unreviewed	NAMED_function_unreviewed
A1S_2027	hypothetical protein	255	A0A7U3Y7Z0	100.0	100.0	02_blast_hits	strong_ortholog	DUF6651 domain-containing protein	AB57_2698	unreviewed	NAMED_function_unreviewed
A1S_3766	hypothetical protein	63	A0A7U3Y7Y7	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_2699	unreviewed	TRULY_UNCHARACTERIZED
A1S_3767	hypothetical protein	142	A0A7U3Y867	99.3	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_2701	unreviewed	TRULY_UNCHARACTERIZED
A1S_2029	hypothetical protein	483	A0A7U4DH93	98.8	100.0	02_blast_hits	strong_ortholog	DUF4055 domain-containing protein	AB57_2703	unreviewed	NAMED_function_unreviewed
A1S_2030	hypothetical protein putative phage associatedprotein	475	A0A7U3Y857	96.0	100.0	02_blast_hits	strong_ortholog	Terminase	AB57_2704	unreviewed	NAMED_function_unreviewed
A1S_2031	hypothetical protein	156	A0A7U4DHB3	89.1	100.0	02_blast_hits	weak_ortholog	DUF2280 domain-containing protein	AB57_2705	unreviewed	NAMED_function_unreviewed
A1S_2032	hypothetical protein	213	A0ABX6CE68	94.8	100.0	02_blast_hits	strong_ortholog	Putative phage metallopeptidase domain-containing protein	FQU82_01106	unreviewed	NAMED_function_unreviewed
A1S_2033	hypothetical protein	142	A0A7U4DHD6	66.9	102.1	02_blast_hits	weak_ortholog	DUF559 domain-containing protein	AB57_2707	unreviewed	NAMED_function_unreviewed
A1S_2034	hypothetical protein	266	A0ABX6CK03	75.3	98.9	02_blast_hits	weak_ortholog	Bro-N domain-containing protein	FQU82_02722	unreviewed	NAMED_function_unreviewed
A1S_3768	hypothetical protein	145	A0ABX6CFA9	88.9	93.1	02_blast_hits	weak_ortholog	Antitermination protein	FQU82_01302	unreviewed	NAMED_function_unreviewed
A1S_3769	hypothetical protein	136					no_ortholog				NO_ORTHOLOG
A1S_2035	hypothetical protein	157					no_ortholog				NO_ORTHOLOG
A1S_3770	hypothetical protein	249	A0ABX6CGL9	96.4	99.6	02_blast_hits	strong_ortholog	Replication protein P	FQU82_01297	unreviewed	NAMED_function_unreviewed
A1S_3771	hypothetical protein	316	A0ABX6CEM5	96.2	100.0	02_blast_hits	strong_ortholog	DUF1376 domain-containing protein	FQU82_01296	unreviewed	NAMED_function_unreviewed
A1S_3772	hypothetical protein	94	A0ABX6CDW5	54.5	93.6	02_blast_hits	weak_ortholog	Uncharacterized protein	FQU82_01294	unreviewed	TRULY_UNCHARACTERIZED
A1S_3773	hypothetical protein	58	A0A7U3Y7L6	96.6	100.0	02_blast_hits	strong_ortholog	Bacteriophage regulatory protein	AB57_3250	unreviewed	NAMED_function_unreviewed
A1S_3774	hypothetical protein	296					no_ortholog				NO_ORTHOLOG
A1S_3775	hypothetical protein	288					no_ortholog				NO_ORTHOLOG
A1S_2038	hypothetical protein	146	A0ABX6CD87	96.6	100.0	02_blast_hits	strong_ortholog	Lipoprotein	FQU82_01081	unreviewed	NAMED_function_unreviewed
A1S_2039	hypothetical protein	373	A0ABX6CF97	99.7	100.0	02_blast_hits	strong_ortholog	ATP-binding protein	FQU82_01287	unreviewed	NAMED_function_unreviewed
A1S_3776	hypothetical protein	402	A0ABX6CDZ1	51.7	102.5	02_blast_hits	weak_ortholog	Uncharacterized protein	FQU82_01285	unreviewed	TRULY_UNCHARACTERIZED
A1S_3777	hypothetical protein	83	A0ABX6CE40	98.8	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_01076	unreviewed	TRULY_UNCHARACTERIZED
A1S_3778	hypothetical protein	135	A0ABX6CDH4	99.3	100.0	02_blast_hits	strong_ortholog	Phage protein	FQU82_01075	unreviewed	NAMED_function_unreviewed
A1S_3779	hypothetical protein	28					no_ortholog				NO_ORTHOLOG
A1S_2041	hypothetical protein	289	A0A0D5YGJ2	99.7	100.0	02_blast_hits	strong_ortholog	Heme oxygenase-like protein	ABUW_1693	unreviewed	NAMED_function_unreviewed
A1S_2048	hypothetical protein	114	A0ABX6CGT6	100.0	100.0	02_blast_hits	strong_ortholog	DUF218 domain-containing protein	FQU82_02362	unreviewed	NAMED_function_unreviewed
A1S_2049	hypothetical protein	199	A0ABX6CGT6	98.9	92.0	02_blast_hits	strong_ortholog	DUF218 domain-containing protein	FQU82_02362	unreviewed	NAMED_function_unreviewed
A1S_2052	hypothetical protein	414	A0A7U3Y8W3	99.3	100.0	02_blast_hits	strong_ortholog	Lactonase	AB57_2373	unreviewed	NAMED_function_unreviewed
A1S_3780	hypothetical protein	69					no_ortholog				NO_ORTHOLOG
A1S_3781	hypothetical protein	65					no_ortholog				NO_ORTHOLOG
A1S_3782	hypothetical protein	57	V5VBX4	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1663	unreviewed	TRULY_UNCHARACTERIZED
A1S_3783	hypothetical protein	77	A0ABX6CH16	92.0	97.4	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02388	unreviewed	TRULY_UNCHARACTERIZED
A1S_2074	hypothetical protein	141	A0ABX6CHC0	98.6	100.0	02_blast_hits	strong_ortholog	Inhibitor of g-type lysozyme	pliG FQU82_02391	unreviewed	NAMED_function_unreviewed
A1S_3784	hypothetical protein	156	V5VC40	98.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1651	unreviewed	TRULY_UNCHARACTERIZED
A1S_2088	hypothetical protein	339	A0A7U3Y8Y1	100.0	100.0	02_blast_hits	strong_ortholog	Spore coat protein SpoU	AB57_2420	unreviewed	NAMED_function_unreviewed
A1S_2090	hypothetical protein	234	A0A7U3Y8Z0	99.1	100.0	02_blast_hits	strong_ortholog	Pilus assembly protein	AB57_2422	unreviewed	NAMED_function_unreviewed
A1S_2093	hypothetical protein	85	V5VBN1	98.8	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1629	unreviewed	TRULY_UNCHARACTERIZED
A1S_2094	hypothetical protein	394	A0A7U3Y8V4	99.0	97.7	02_blast_hits	strong_ortholog	TFIIB-type zinc ribbon-containing protein	AB57_2426	unreviewed	NAMED_function_unreviewed
A1S_2099	hypothetical protein	184	A0ABX6CGX9	98.3	97.3	02_blast_hits	strong_ortholog	Alpha/beta hydrolase domain-containing protein	FQU82_02420	unreviewed	NAMED_function_unreviewed
A1S_2100	hypothetical protein	75	A0A7U3Y905	100.0	100.0	02_blast_hits	strong_ortholog	Alpha/beta hydrolase	AB57_2433	unreviewed	NAMED_function_unreviewed
A1S_3785	hypothetical protein	168	V5VC31	100.0	100.0	02_blast_hits	strong_ortholog	RNA-binding protein Hfq	hfq ABUW_1609	unreviewed	NAMED_function_unreviewed
A1S_2116	hypothetical protein	151	A0A7U4DHR4	99.3	100.0	02_blast_hits	strong_ortholog	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	AB57_2449	unreviewed	NAMED_function_unreviewed
A1S_2118	hypothetical protein	102	V5VC27	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1604	unreviewed	TRULY_UNCHARACTERIZED
A1S_3786	hypothetical protein	72	V5VDH6	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1601	unreviewed	TRULY_UNCHARACTERIZED
A1S_3787	hypothetical protein	142	A0ABX6CII6	100.0	100.0	02_blast_hits	strong_ortholog	Lipoprotein	FQU82_02445	unreviewed	NAMED_function_unreviewed
A1S_3788	hypothetical protein	144	A0ABX6CH81	98.6	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02448	unreviewed	TRULY_UNCHARACTERIZED
A1S_2129	hypothetical protein	119	A0A7U3Y8X6	99.2	100.0	02_blast_hits	strong_ortholog	Lipoprotein	AB57_2463	unreviewed	NAMED_function_unreviewed
A1S_2130	hypothetical protein	1147	A0ABX6CHH6	99.9	99.3	02_blast_hits	strong_ortholog	Translocation and assembly module subunit TamB (Intermembrane phospholipid transporter TamB)	FQU82_02451	unreviewed	NAMED_function_unreviewed
A1S_2131	hypothetical protein	280	A0ABX6CHH6	100.0	100.0	02_blast_hits	strong_ortholog	Translocation and assembly module subunit TamB (Intermembrane phospholipid transporter TamB)	FQU82_02451	unreviewed	NAMED_function_unreviewed
A1S_2137	hypothetical protein	238	A0A7U3Y926	97.5	100.0	02_blast_hits	strong_ortholog	DNA-binding response regulator	AB57_2470	unreviewed	NAMED_function_unreviewed
A1S_2138	hypothetical protein	884	A0A7U4DHN6	98.2	100.0	02_blast_hits	strong_ortholog	histidine kinase (EC 2.7.13.3)	AB57_2471	unreviewed	NAMED_function_unreviewed
A1S_2139	hypothetical protein	201	A0A7U3Y8V5	93.5	100.0	02_blast_hits	strong_ortholog	Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain)	kdpC AB57_2472	unreviewed	NAMED_function_unreviewed
A1S_3789	hypothetical protein	49					no_ortholog				NO_ORTHOLOG
A1S_2142	hypothetical protein	326	A0ABX6CJ92	94.1	98.2	02_blast_hits	strong_ortholog	Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	kdpA FQU82_02461	unreviewed	NAMED_function_unreviewed
A1S_3790	hypothetical protein	46					no_ortholog				NO_ORTHOLOG
A1S_3791	hypothetical protein	167	V5VDE2	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1563	unreviewed	TRULY_UNCHARACTERIZED
A1S_2159	hypothetical protein	187	A0ABX6CH35	98.9	100.0	02_blast_hits	strong_ortholog	Baeyer-Villiger monooxygenase (EC 1.14.13.-)	FQU82_02480	unreviewed	NAMED_function_unreviewed
A1S_3792	hypothetical protein	154	A0ABX6CHK6	99.4	100.0	02_blast_hits	strong_ortholog	PgaD	pgaD FQU82_02481	unreviewed	NAMED_function_unreviewed
A1S_2162	hypothetical protein YcdS precursor	812	A0A7U5RL16	99.3	100.0	02_blast_hits	strong_ortholog	Poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA	AB57_05745	unreviewed	NAMED_function_unreviewed
A1S_2163	hypothetical protein	278	B7IBB3	100.0	100.0	02_blast_hits	strong_ortholog	Putative phosphoenolpyruvate synthase regulatory protein (PEP synthase regulatory protein) (PSRP) (EC 2.7.11.33) (EC 2.7.4.28) (Pyruvate, water dikinase regulatory protein)	AB57_2500	reviewed	CHARACTERIZED_reviewed
A1S_2179	hypothetical protein	198	A0ABX6CKB9	99.5	100.0	02_blast_hits	strong_ortholog	DUF403 domain-containing protein	FQU82_02500	unreviewed	NAMED_function_unreviewed
A1S_2180	hypothetical protein	516	A0ABX6CH64	100.0	100.0	02_blast_hits	strong_ortholog	Circularly permuted ATP-grasp type 2 domain-containing protein	FQU82_02501	unreviewed	NAMED_function_unreviewed
A1S_2185	hypothetical protein	280	V5VBR9	100.0	100.0	02_blast_hits	strong_ortholog	DUF3426 domain-containing protein	ABUW_1534	unreviewed	NAMED_function_unreviewed
A1S_2187	hypothetical protein	237	A0ABX6CHE7	99.6	100.0	02_blast_hits	strong_ortholog	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH FQU82_02508	unreviewed	NAMED_function_unreviewed
A1S_2188	hypothetical protein	126	A0ABX6CHE7	99.2	100.0	02_blast_hits	strong_ortholog	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH FQU82_02508	unreviewed	NAMED_function_unreviewed
A1S_2195	hypothetical protein	67	V5VBV2	100.0	100.0	02_blast_hits	strong_ortholog	Type II toxin-antitoxin system HicA family toxin	ABUW_1526	unreviewed	NAMED_function_unreviewed
A1S_3793	hypothetical protein	61	A0A7U3Y939	93.1	95.1	02_blast_hits	strong_ortholog	MFS transporter	AB57_2534	unreviewed	NAMED_function_unreviewed
A1S_2201	hypothetical protein	303	A0ABX6CIR1	99.3	100.0	02_blast_hits	strong_ortholog	Aromatic amino acid exporter YddG	yddG FQU82_02520	unreviewed	NAMED_function_unreviewed
A1S_3794	hypothetical protein	164	A0A7U3Y8Z3	95.7	100.0	02_blast_hits	strong_ortholog	GNAT family N-acetyltransferase	AB57_2539	unreviewed	NAMED_function_unreviewed
A1S_2203	hypothetical protein	236	A0A7U3Y900	92.8	99.6	02_blast_hits	strong_ortholog	ABC-type transport auxiliary lipoprotein component domain-containing protein	AB57_2554	unreviewed	NAMED_function_unreviewed
A1S_2210	hypothetical protein	252	A0ABX6CKH0	95.6	100.0	02_blast_hits	strong_ortholog	HD domain-containing protein	FQU82_02545	unreviewed	NAMED_function_unreviewed
A1S_3795	hypothetical protein	77	A0ABX6CHF1	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02548	unreviewed	TRULY_UNCHARACTERIZED
A1S_3796	hypothetical protein	212	A0ABX6CHT4	99.5	100.0	02_blast_hits	strong_ortholog	HTH tetR-type domain-containing protein	FQU82_02556	unreviewed	NAMED_function_unreviewed
A1S_2220	hypothetical protein	300	A0ABX6CIA2	100.0	100.0	02_blast_hits	strong_ortholog	ATP-binding protein	FQU82_02559	unreviewed	NAMED_function_unreviewed
A1S_2225	hypothetical protein	156	V5VB82	100.0	100.0	02_blast_hits	strong_ortholog	BLUF domain-containing protein (BLUF domain/cyclic diguanylate phosphodiesterase) (Blue light sensor protein)	ycgF AUO97_00025 B9W25_06225 CV954_006495 EJ062_20320 FPK63_19655 FPK87_16345 FQZ18_06845 IAG11_01980 IHV20_11935 SAMEA4394745_02028	unreviewed	NAMED_function_unreviewed
A1S_3797	hypothetical protein	45	A0ABX6CJJ5	97.8	100.0	02_blast_hits	strong_ortholog	NirD/YgiW/YdeI family stress tolerance protein	FQU82_02566	unreviewed	NAMED_function_unreviewed
A1S_2228	hypothetical protein	264	A0ABX6CHC5	99.6	100.0	02_blast_hits	strong_ortholog	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase (EC 3.5.1.103)	mshB FQU82_02569	unreviewed	NAMED_function_unreviewed
A1S_2230	hypothetical protein	77	V5VBM8	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1466	unreviewed	TRULY_UNCHARACTERIZED
A1S_2233	hypothetical protein	277	A0ABX6CIB9	99.3	100.0	02_blast_hits	strong_ortholog	Beta-alanine--pyruvate aminotransferase (EC 2.6.1.18)	bauA FQU82_02574	unreviewed	NAMED_function_unreviewed
A1S_2234	hypothetical protein	115	A0ABX6CIB9	98.9	81.7	02_blast_hits	strong_ortholog	Beta-alanine--pyruvate aminotransferase (EC 2.6.1.18)	bauA FQU82_02574	unreviewed	NAMED_function_unreviewed
A1S_2241	hypothetical protein	502	V5VBT0	100.0	100.0	02_blast_hits	strong_ortholog	Patatin family phospholipase	ABUW_1456	unreviewed	NAMED_function_unreviewed
A1S_3798	hypothetical protein	81	A0ABX6CHG9	93.3	74.1	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02583	unreviewed	TRULY_UNCHARACTERIZED
A1S_2243	hypothetical protein	158	A0ABX6CHG9	98.1	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02583	unreviewed	TRULY_UNCHARACTERIZED
A1S_2246	hypothetical protein	148	A0ABX6CHE4	100.0	100.0	02_blast_hits	strong_ortholog	GatB/YqeY domain-containing protein	yqeY FQU82_02586	unreviewed	NAMED_function_unreviewed
A1S_2249	hypothetical protein	216	A0ABX6CHD4	99.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02589	unreviewed	TRULY_UNCHARACTERIZED
A1S_2254	hypothetical protein	159	A0ABX6CKL4	99.4	100.0	02_blast_hits	strong_ortholog	Type II secretion system (T2SS) protein M C-terminal domain-containing protein	FQU82_02594	unreviewed	NAMED_function_unreviewed
A1S_2266	hypothetical protein	207	A0ABX6CHJ1	96.1	100.0	02_blast_hits	strong_ortholog	Metal-dependent hydrolase	FQU82_02607	unreviewed	NAMED_function_unreviewed
A1S_2267	hypothetical protein	257	A3M6Z6	100.0	100.0	02_blast_hits	strong_ortholog	UPF0246 protein A1S_2267	A1S_2267	reviewed	CHARACTERIZED_reviewed
A1S_2272	hypothetical protein	152	B2C6S4	74.8	99.3	02_blast_hits	weak_ortholog	DIP1984 family protein (Septicolysin)	B9W25_18800 C5U34_16645 EA686_00250 EJ062_02165 F2P40_20115 FJU42_18595 FPK63_18505 FPK87_19820 FQZ18_19335 G3N53_19225 GNY86_18015 IAG11_17545 JHZ39_003704 MKP18_004096 MKP18_004097 pAB120_07	unreviewed	NAMED_function_unreviewed
A1S_2275	hypothetical protein	127	A0ABX6CHL2	99.2	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02612	unreviewed	TRULY_UNCHARACTERIZED
A1S_2276	hypothetical protein	756	A0ABX6CHJ8	100.0	100.0	02_blast_hits	strong_ortholog	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA FQU82_02613	unreviewed	NAMED_function_unreviewed
A1S_2277	hypothetical protein	369	V5VBH2	100.0	100.0	02_blast_hits	strong_ortholog	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	pheA ABUW_1365	unreviewed	NAMED_function_unreviewed
A1S_2282	hypothetical protein	90	V5VBG7	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1360	unreviewed	TRULY_UNCHARACTERIZED
A1S_2284	hypothetical protein	798	A0A7U5LZX9	99.9	100.0	02_blast_hits	strong_ortholog	Penicillin-binding protein 1B (PBP-1b) (PBP1b) (Murein polymerase)	AB57_2639	unreviewed	NAMED_function_unreviewed
A1S_2285	hypothetical protein	183	V5VBL6	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1357	unreviewed	TRULY_UNCHARACTERIZED
A1S_2286	hypothetical protein	299	A0ABX6CIK3	100.0	100.0	02_blast_hits	strong_ortholog	8-oxo-dGTP diphosphatase (EC 3.6.1.55) (7,8-dihydro-8-oxoguanine-triphosphatase) (Mutator protein MutT) (dGTP pyrophosphohydrolase)	thiE_1 FQU82_02623	unreviewed	NAMED_function_unreviewed
A1S_2291	hypothetical protein	422	A0A7U3Y9B2	98.8	100.0	02_blast_hits	strong_ortholog	Mg2+ transporter-C, MgtC family protein	AB57_2647	unreviewed	NAMED_function_unreviewed
A1S_2292	hypothetical protein	231	A0ABX6CJR3	99.6	100.0	02_blast_hits	strong_ortholog	tRNA (Adenine(37)-N6)-methyltransferase (EC 2.1.1.-)	trmO FQU82_02630	unreviewed	NAMED_function_unreviewed
A1S_2294	hypothetical protein	289	A0A7U4DHT1	97.9	100.0	02_blast_hits	strong_ortholog	Phenazine biosynthesis protein PhzF	AB57_2650	unreviewed	NAMED_function_unreviewed
A1S_2308	hypothetical protein	409	A0A7U3Y9C8	91.0	100.0	02_blast_hits	strong_ortholog	Triacylglycerol lipase	AB57_2667	unreviewed	NAMED_function_unreviewed
A1S_3799	hypothetical protein	210	A0A7U3Y962	98.6	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_2669	unreviewed	TRULY_UNCHARACTERIZED
A1S_2321	hypothetical protein	161	A0A7U4DHC2	100.0	100.0	02_blast_hits	strong_ortholog	DUF3465 domain-containing protein	AB57_2754	unreviewed	NAMED_function_unreviewed
A1S_2327	hypothetical protein	390	A0A7U3Y823	99.5	100.0	02_blast_hits	strong_ortholog	MFS transporter	AB57_2760	unreviewed	NAMED_function_unreviewed
A1S_2333	hypothetical protein	178	A0A7U3Y888	98.9	100.0	02_blast_hits	strong_ortholog	Peptidase C39	AB57_2766	unreviewed	NAMED_function_unreviewed
A1S_2336	hypothetical protein	240	A0ABX6CHX5	99.2	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	rsmE_1 FQU82_02750	unreviewed	NAMED_function_unreviewed
A1S_2338	hypothetical protein (MaeB)	756	A0A7U3Y891	100.0	100.0	02_blast_hits	strong_ortholog	NADP-dependent malic enzyme (EC 1.1.1.40)	AB57_2773	unreviewed	NAMED_function_unreviewed
